CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
2736229,CN(C)CCN1CCNCC1,Potential,11.074007,-5.2583575
79978,CC(=O)Nc1cccnc1,Potential,13.19012,-4.410047
139381,NCCc1cccc(Cl)c1,Potential,9.448136,-3.5716085
522360,CNCc1ccccc1Br,Potential,10.634485,-3.503431
32893,CC(N)Cc1ccccc1,Potential,9.230956,-5.3219385
2181,c1cncc(C2CCCCN2)c1,Potential,12.421011,-5.174867
77960,NC(Cc1ccccc1)Cc1ccccc1,Potential,9.042808,-5.1112165
90250,CCCNCCCN,Potential,11.588479,-6.6523542
8355,NCc1cccc2ccccc12,Potential,10.173092,-2.4537766
8367,CCC(N)Cc1c[nH]c2ccccc12,Potential,11.550891,-4.060923
6484144,NCCCCN1CCCCC1,Potential,11.157994,-7.4605055
6951129,COc1ccc(CC(C)N)cc1,Potential,10.259301,-4.4095907
8413,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,Potential,11.813436,-2.5018418
21887195,CNCCc1ccccc1F,Potential,11.066303,-4.2910757
82140,Nc1ncc[nH]1,Potential,12.706102,-3.5400407
3152105,Cc1nccn1CCCN,Potential,11.716619,-4.6572595
69872,Nc1cc2ccccc2cc1N,Potential,11.995226,-1.9084849
334072,NCc1ccccc1Br,Potential,9.981011,-3.0341582
200957,NCCc1ccc(OCc2ccccc2)cc1,Potential,9.9925375,-3.7669084
1814795,CCCCCNCc1cccc(Br)c1,Potential,11.022136,-3.9030566
2773261,Brc1ncc[nH]1,Potential,12.956276,-3.581832
11804947,CCNc1ccc(OC)cc1,Potential,11.315748,-3.0327826
442649,c1cncc(C2=NCCC2)c1,Potential,12.703212,-4.9683595
2366,CNCCc1ccccn1,Potential,12.438161,-4.534342
4962631,CNCc1nccn1C,Potential,11.852598,-4.4644194
221512,Nc1cc(Br)cc(Br)c1,Potential,10.975864,-2.0314908
69966,NCCCCCCCCCCCN,Potential,8.924733,-8.597756
2773328,Clc1ncc[nH]1,Potential,12.889803,-3.5156736
16719,Nc1ccc(N)c2ccccc12,Potential,12.3827305,-2.014773
69983,ONc1ccc(Cl)cc1,Potential,10.482715,-1.428097
8562,Nc1ccc(N=Nc2ccccc2)c2ccccc12,Potential,12.065271,-2.468352
84352,CCNCc1ccccc1,Potential,10.273816,-3.9255984
6713753,CCC(C)N,Potential,9.549591,-6.8643684
412,c1cncc(C2CCCN2)c1,Potential,12.731055,-5.174693
82334,CCNCCCNCC,Potential,11.563544,-6.579973
70048,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,Potential,10.965568,-4.9425826
76190,c1ccc(CN2CCCCC2)cc1,Potential,10.761877,-4.5755267
6567,CC(N)CN,Potential,9.151446,-5.708896
776622,CCN1CCN(CCN)CC1,Potential,10.603692,-5.40329
11815351,CCCCc1ncc[nH]1,Potential,12.736471,-3.6618342
12735,CCCCCCC(C)N,Potential,9.838265,-6.1010046
8640,Nc1cccc2ccccc12,Potential,12.36498,-2.1301415
12749,Cc1ncc[nH]1,Potential,12.90115,-3.5724993
211415,Cc1ccc(C)c(CCN)c1,Potential,9.262114,-3.845543
219608,CC(C)CCCN,Potential,11.299308,-7.3170757
68067,Nc1cccc2cccc(N)c12,Potential,12.328889,-2.193769
66024,CC(C)NCc1ccccc1,Potential,10.258646,-3.8445363
2759157,FC1CCCNC1,Potential,12.236118,-5.6516695
2759159,FC1CCNCC1,Potential,12.099075,-5.9352727
84474,CNCc1cccc2ccccc12,Potential,10.533779,-2.752522
5310967,CNCCC=Cc1cccnc1,Potential,12.482338,-4.917228
66071,CCNCCN,Potential,11.069096,-6.407475
16800,CCCCCc1ccccn1,Potential,12.616763,-4.3441834
31279,C=CCNCC=C,Potential,11.427601,-5.7996197
10823,CCc1cccnc1,Potential,12.815791,-4.9475536
6736,Cc1c[nH]c2ccccc12,Potential,11.784636,-3.583691
66130,CCc1ncc[nH]1,Potential,12.730027,-3.670372
10836,CNC(C)Cc1ccccc1,Potential,8.95318,-5.2059326
8793,c1ccc(CNCCNCc2ccccc2)cc1,Potential,10.166422,-3.802264
10855,Nc1ccc(N=Nc2ccc(N)cc2)cc1,Potential,11.455274,-1.5634608
66171,C=Cn1ccnc1,Potential,11.836769,-4.8787866
76430,Brc1nccs1,Potential,12.165308,-4.6343045
80528,Nc1cccnc1Cl,Potential,12.979823,-4.0978303
10893,Nc1ccc(I)cc1,Potential,11.167268,-2.1522274
238233,CC(N)c1cccs1,Potential,10.941082,-4.1160564
4771,CC(C)(N)Cc1ccccc1,Potential,9.572178,-4.5063353
676520,CNc1nc2ccccc2[nH]1,Potential,12.309487,-3.4428442
144047,CCc1ccc(CCN)cc1,Potential,9.012484,-3.5574186
99014,CCCC(C)CN,Potential,10.838625,-6.888959
6486733,CC(N)CCc1ccccc1Cl,Potential,10.724767,-4.5499315
21209,Nc1ccc(Cl)c(N)c1,Potential,11.186756,-1.3465575
68315,NCc1ccc(CN)cc1,Potential,9.330833,-2.367085
15075,Nc1ccccc1-c1ccccc1N,Potential,11.6347,-1.8088248
13032,CC(C)Nc1ccccc1,Potential,11.070449,-3.0253146
6890,CN(C)Cc1c[nH]c2ccccc12,Potential,11.896419,-3.661751
6893,Cc1cccc(N)c1C,Potential,11.754194,-2.6272168
78599,Clc1ccc2nc[nH]c2c1,Potential,12.333828,-3.3215015
2794252,NCc1ccc2ccc3cccc4ccc1c2c34,Potential,10.139171,-2.832537
205586,c1cncc(C2CCCCN2)c1,Potential,12.502319,-5.3851933
15133,NCc1cccc(CN)c1,Potential,9.338166,-2.454308
