PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
781,144212280,3034351,Active,55
782,144211272,62210,Active,55
783,144212742,6025,Active,55
784,144210893,338733,Active,55
785,144206839,60810,Active,55
787,144208358,2756,Active,55
788,144213085,7005,Active,55
789,144212842,5388510,Active,55
790,144212585,33565,Active,55
791,144211943,77956,Active,55
792,144208534,3293,Active,55
793,144211655,91727,Active,55
794,170466634,54897,Active,55
795,144207524,10867,Active,55
796,144211808,8995,Active,55
797,144210020,137895,Active,55
798,144212208,9690,Active,55
799,170465859,443955,Active,55
800,144210991,7017,Active,55
801,144214000,16329,Active,55
802,251919971,7113,Active,55
803,170466721,736331,Active,55
804,170466751,91805,Active,55
805,144210107,3014138,Active,55
806,144213750,8348,Active,55
807,251919981,5355079,Active,55
809,144211818,81346,Active,55
810,170466750,76991,Active,55
812,170466089,22601,Active,55
813,170466695,77547,Active,55
814,170465070,3784,Active,55
816,170466746,74106,Active,55
817,170465378,3827,Active,55
818,144211715,94932,Active,55
819,144209590,16685,Active,55
820,144211385,60196415,Active,55
821,144211786,62428,Active,55
822,144212169,43233,Active,55
823,144208074,17113,Active,55
824,170466712,137264,Active,55
825,144211326,71482,Active,55
826,170466211,71967,Active,55
827,144213860,10685477,Active,55
828,144213399,8362,Active,55
829,251919831,6766,Active,55
830,170466701,198231,Active,55
832,144211051,25152,Active,55
833,144211188,176879,Active,54
834,144207759,8633,Active,54
835,144208743,7271,Active,54
836,144211227,28935,Active,54
837,144208324,135436526,Active,54
838,144207488,5993,Active,54
839,144211405,50367,Active,54
840,144210560,9895468,Active,54
842,144210974,3224,Active,54
843,144210449,4993,Active,54
845,251919940,166480,Active,54
847,144209662,18480,Active,54
848,144210903,60196414,Active,54
849,144210544,53316396,Active,54
850,144210990,5281162,Active,54
851,144207769,60967,Active,54
852,144206437,15984075,Active,54
853,144211929,85505,Active,54
854,144210084,11764,Active,54
855,144209270,24860538,Active,54
856,144210789,53316398,Active,54
857,144212466,74236,Active,54
858,144208858,17142,Active,54
859,144212557,11774,Active,54
860,144207963,75311,Active,54
861,144211774,18980,Active,54
862,144208128,71645,Active,54
863,144211050,12932,Active,54
864,144210578,60196411,Active,54
865,144210108,17819,Active,54
866,144213990,969491,Active,54
867,144210855,5770,Active,54
868,144207274,4890,Active,54
869,144212579,9300,Active,54
871,144209734,108005,Active,54
874,144212107,60196425,Active,54
875,144211898,12309460,Active,54
876,144207746,586708,Active,54
877,144208839,4420,Active,54
878,144213853,8588,Active,54
879,144209082,8663,Active,54
880,144209505,24502,Active,54
881,251919735,10937610,Active,54
882,144211103,8227,Active,54
883,144209492,4793,Active,54
884,144213097,6478,Active,54
885,144213901,28777,Active,54
886,144214042,31070,Active,54
887,144208474,8606,Active,54
889,144211960,94544,Active,54
890,144210178,70425,Active,54
891,144208671,26295,Active,54
892,144210602,4764,Active,54
894,144211022,91744,Active,54
895,144212380,69484,Active,54
896,144207742,73851,Active,54
897,144211456,2728,Active,54
898,144208574,4169,Active,54
899,144208809,11487,Active,54
900,251919957,6836,Active,54
901,144207531,11356,Active,54
